Time;Heigth lance;Rate O2;H2;O2;CO;CO2;N2;Ar;V gas;T gas;C calculated;C sublance;Ignition;DecompressionOffGasEvent
02.09.2012 09:59:40;208;1355,72257080078;0,6;0,268;59,32;16,906;22,528;0,378;376601,45625;64;1,76301625276823;0;0;-1751
02.09.2012 09:59:41;208;1355,76771240234;0,594;0,268;59,284;16,89;22,588;0,38;376740,290625;64;1,75756772135362;0;0;-1750
02.09.2012 09:59:42;208;1356,21773681641;0,592;0,266;59,202;16,872;22,686;0,382;376606,64375;64;1,75205038564785;0;0;-2147483648
02.09.2012 09:59:43;208;1356,57413330078;0,586;0,266;59,044;16,882;22,836;0,386;376369,525;64;1,74656531161473;0;0;-1753
02.09.2012 09:59:44;208;1359,24786376953;0,588;0,266;58,9;16,898;22,962;0,388;376441,284375;64;1,74108721654272;0;0;-1753
02.09.2012 09:59:45;208;1360,37706298828;0,588;0,264;58,804;16,902;23,05;0,39;376207,66875;64;1,73699495784782;0;0;-1753
02.09.2012 09:59:46;208;1361,23536376953;0,59;0,263333333333333;58,6416666666667;16,9116666666667;23,1983333333333;0,39;376471,55;64;1,7301592335523;0;0;-1753
02.09.2012 09:59:47;208;1357,88145751953;0,594;0,266;58,404;16,928;23,416;0,39;376874,128125;64;1,72608440068784;0;0;-1752
02.09.2012 09:59:48;208;1357,44017333984;0,59;0,264;58,134;16,934;23,682;0,392;377158,215625;64;1,72062768048911;0;0;-1751
02.09.2012 09:59:49;208;1356,1377360026;0,588;0,266;57,732;16,972;24,046;0,396;377470,725694444;64;1,71521662673381;0;0;-1751
02.09.2012 09:59:50;208;1353,11766221788;0,596;0,268;57,308;17,01;24,418;0,4;377519,197916667;64;1,70978687077811;0;0;-1748
02.09.2012 09:59:51;208;1353,87190755208;0,6;0,266;56,814;17,07;24,846;0,406;377349,006944444;64;1,70441661607547;0;0;-1748
02.09.2012 09:59:52;208;1356,56328667535;0,608;0,264;56,398;17,126;25,196;0,412;377422,430555556;64;1,69907752187396;0;0;-1748
02.09.2012 09:59:53;208;1354,5517578125;0,612;0,266;56,026;17,186;25,498;0,416;377550,590277778;64;1,69370768377809;0;0;-1749
02.09.2012 09:59:54;208;1355,30828179253;0,618;0,266;55,738;17,23;25,73;0,418;377787,809027778;64;1,68976152864992;0;0;-1749
02.09.2012 09:59:55;208;1354,2512749566;0,616;0,266;55,598;17,258;25,84;0,42;377612,03125;64;1,68322806909743;0;0;-1751
02.09.2012 09:59:56;208;1352,49332682292;0,608;0,268;55,734;17,23;25,738;0,42;377261,680555556;64;1,6780049060821;0;0;-1752
02.09.2012 09:59:57;208;1353,15074462891;0,6;0,27;55,996;17,18;25,532;0,418;376985,184375;64;1,67410802076063;0;0;-1751
02.09.2012 09:59:58;208;1351,76585557726;0,594;0,27;56,404;17,106;25,21;0,414;376730,770833333;64;1,66896145202629;0;0;-1750
02.09.2012 09:59:59;208;1351,91718207465;0,592;0,27;57,006;16,97;24,756;0,408;376689,729166667;64;1,66378046138192;0;0;-1750
02.09.2012 10:00:00;208;1351,24066162109;0,594;0,27;57,558;16,844;24,336;0,402;376792,9125;64;1,65855055534698;0;0;-1750
02.09.2012 10:00:01;208;1349,83099365234;0,596;0,27;57,96;16,746;24,038;0,396;376974,34375;64;1,6533209257223;0;0;-1749
02.09.2012 10:00:02;208;1348,91927490234;0,602;0,268;58,26;16,672;23,812;0,392;377200,453125;64;1,64804834723882;0;0;-1751
02.09.2012 10:00:03;208;1351,00291748047;0,61;0,266;58,514;16,606;23,618;0,39;377193,5625;64;1,64276672222213;0;0;-1751
02.09.2012 10:00:04;208;1351,0884765625;0,61;0,264;58,682;16,568;23,488;0,39;377410,33125;64;1,63741334616322;0;0;-1753
02.09.2012 10:00:05;208;1353,93726806641;0,608;0,262;58,77;16,538;23,434;0,39;377441,184375;64;1,63202414024199;0;0;-1753
02.09.2012 10:00:06;208;1357,32989501953;0,614;0,26;58,782;16,528;23,424;0,392;377437,80625;64;1,62663436013176;0;0;-1751
02.09.2012 10:00:07;208;1358,55107421875;0,606;0,26;58,668;16,534;23,538;0,394;377299,03125;64;1,62121951474638;0;0;-1751
02.09.2012 10:00:08;208;1358,51118164062;0,608;0,262;58,428;16,574;23,732;0,398;377393,48125;64;1,61579666054858;0;0;-1751
02.09.2012 10:00:09;208;1359,23168945313;0,618;0,264;58,102;16,622;23,994;0,402;377149,79375;64;1,61037501469697;0;0;-1751
02.09.2012 10:00:10;208;1354,04351806641;0,628;0,266;57,816;16,656;24,232;0,404;377121,5;64;1,60499799294621;0;0;-1749
02.09.2012 10:00:11;208;1348,36097412109;0,634;0,268;57,606;16,646;24,444;0,406;377152,896875;64;1,59958261255902;0;0;-1748
02.09.2012 10:00:12;208;1342,18771972656;0,638;0,266;57,454;16,644;24,596;0,408;376936,41875;64;1,59423025499962;0;0;-1747
02.09.2012 10:00:13;208;1339,44683837891;0,632;0,254;57,244;16,672;24,794;0,408;376495,25625;64;1,58886678779423;0;0;-1747
02.09.2012 10:00:14;208;1339,54301757813;0,628;0,238;56,906;16,76;25,062;0,41;376756,55;64;1,58351307240955;0;0;-1747
02.09.2012 10:00:15;208;1345,40236816406;0,618;0,222;56,496;16,87;25,384;0,414;376835,240625;64;1,5781845185306;0;0;-1747
02.09.2012 10:00:16;208;1347,36003417969;0,61;0,204;56,08;16,974;25,718;0,416;376752,46875;64;1,57288231387823;0;0;-1748
02.09.2012 10:00:17;208;1349,11083984375;0,612;0,188;55,836;17,008;25,94;0,418;376885,69375;64;1,56764089435459;0;0;-1747
02.09.2012 10:00:18;207;1350,1603515625;0,618;0,18;55,798;16,946;26,04;0,42;377011,846875;64;1,56373093380624;0;0;-1746
02.09.2012 10:00:19;205;1348,92651367188;0,61;0,174;56,056;16,802;25,938;0,42;376605,390625;64;1,55725491000697;0;0;-1747
02.09.2012 10:00:20;202;1344,79844970703;0,61;0,17;56,458;16,618;25,724;0,418;376516,721875;64;1,55340028323886;0;0;-1746
02.09.2012 10:00:21;200;1347,3451171875;0,612;0,168;56,796;16,492;25,516;0,416;376223,140625;64;1,54822772804225;0;0;-1746
02.09.2012 10:00:22;198;1350,33794487847;0,606;0,168;57,1;16,4;25,31;0,412;376103,709375;64;1,54304359674108;0;0;-1748
02.09.2012 10:00:23;196;1350,67846679688;0,6;0,166;57,408;16,344;25,068;0,408;376205,021875;64;1,53651057660045;0;0;-1749
02.09.2012 10:00:24;196;1350,68020019531;0,604;0,168;57,592;16,33;24,898;0,404;376301,403125;64;1,53258116817771;0;0;-1749
02.09.2012 10:00:25;196;1351,25459798177;0,604;0,166;57,796;16,322;24,706;0,402;376206,402777778;64;1,52733746379668;0;0;-1749
02.09.2012 10:00:26;196;1347,81746419271;0,594;0,166;58,01;16,306;24,518;0,4;376665,899305556;64;1,52203195075694;0;0;-1749
02.09.2012 10:00:27;196;1347,97032335069;0,59;0,166;58,124;16,296;24,418;0,4;377123,465277778;64;1,51673546971355;0;0;-1747
02.09.2012 10:00:28;196;1346,54823133681;0,588;0,168;58,244;16,268;24,326;0,4;376710,305555556;64;1,51136013877819;0;0;-1748
02.09.2012 10:00:29;196;1344,55856662326;0,586;0,168;58,468;16,192;24,182;0,398;376929,5625;64;1,50600249299608;0;0;-1748
02.09.2012 10:00:30;196;1344,76184082031;0,578;0,17;58,65;16,138;24,062;0,396;376810,027777778;64;1,50196046577895;0;0;-1748
02.09.2012 10:00:31;196;1344,35659450955;0,578;0,17;58,746;16,104;24;0,396;376850,697916667;64;1,49519177395293;0;0;-1745
02.09.2012 10:00:32;196;1342,23021104601;0,582;0,17;58,662;16,124;24,06;0,398;377076,354166667;64;1,49114592672312;0;0;-1746
02.09.2012 10:00:33;196;1344,24863009983;0,578;0,172;58,36;16,166;24,322;0,4;377319,618055556;64;1,48570415830315;0;0;-1745
02.09.2012 10:00:34;196;1348,01779785156;0,576;0,172;57,92;16,24;24,686;0,404;377125,484375;64;1,48029675145297;0;0;-1744
02.09.2012 10:00:35;196;1349,33778076172;0,584;0,172;57,48;16,288;25,07;0,408;376850,034722222;64;1,4748667355446;0;0;-1744
02.09.2012 10:00:36;196;1352,69775390625;0,586;0,174;57,12;16,326;25,386;0,412;376717,020833333;64;1,46947074404061;0;0;-1743
02.09.2012 10:00:37;196;1352,66158447266;0,588;0,176;56,924;16,326;25,578;0,414;377039,178125;64;1,4641106746669;0;0;-1743
02.09.2012 10:00:38;196;1353,20806884766;0,592;0,176;56,874;16,316;25,634;0,416;377083,003125;64;1,45881615014571;0;0;-1742
02.09.2012 10:00:39;196;1352,303125;0,592;0,178;56,838;16,328;25,656;0,418;377184,63125;64;1,4535132451224;0;0;-1742
02.09.2012 10:00:40;196;1354,43546142578;0,592;0,178;56,794;16,352;25,672;0,42;377347,9625;64;1,44822880742374;0;0;-1743
02.09.2012 10:00:41;196;1353,24820556641;0,596;0,176;56,84;16,34;25,634;0,418;377110,625;64;1,44301878212881;0;0;-1744
02.09.2012 10:00:42;196;1355,06611328125;0,592;0,174;56,89;16,33;25,598;0,416;377008,346875;64;1,43771572539499;0;0;-1744
02.09.2012 10:00:43;196;1353,84173583984;0,594;0,174;56,846;16,338;25,63;0,414;377033,58125;64;1,43247653016873;0;0;-1745
02.09.2012 10:00:44;196;1354,60728759766;0,596;0,172;56,768;16,334;25,71;0,412;377104,584375;64;1,42717535980655;0;0;-1745
02.09.2012 10:00:46;196;1354,87313232422;0,594;0,172;56,684;16,346;25,782;0,412;377330,396875;64;1,42197209881789;0;0;-1744
02.09.2012 10:00:47;196;1356,86624755859;0,598;0,172;56,642;16,354;25,814;0,414;377552,784375;64;1,41667227670008;0;0;-1744
02.09.2012 10:00:48;196;1356,09512939453;0,604;0,172;56,738;16,326;25,74;0,414;377613,3375;64;1,41143931249987;0;0;-1743
02.09.2012 10:00:49;196;1356,23149414063;0,598;0,17;57,092;16,25;25,472;0,414;377453,203125;64;1,40617111904202;0;0;-1744
02.09.2012 10:00:50;196;1357,050390625;0,592;0,17;57,508;16,178;25,136;0,412;377406,025;64;1,40092243917318;0;0;-1744
02.09.2012 10:00:51;196;1356,14670410156;0,586;0,17;57,902;16,09;24,842;0,408;377200,1625;64;1,39555683997182;0;0;-1744
02.09.2012 10:00:52;196;1356,41822509766;0,576;0,172;58,194;16,018;24,632;0,404;377446,3375;64;1,3902973333042;0;0;-1745
02.09.2012 10:00:53;196;1357,05311279297;0,572;0,172;58,478;15,934;24,44;0,402;377507,221875;64;1,38493967243958;0;0;-1745
02.09.2012 10:00:54;196;1359,18000488281;0,576;0,172;58,712;15,856;24,28;0,4;377538,1375;64;1,37958347909146;0;0;-1745
02.09.2012 10:00:55;196;1360,03122558594;0,586;0,172;59,014;15,774;24,054;0,398;377299,61875;64;1,37423120205899;0;0;-1745
02.09.2012 10:00:56;196;1360,43334960938;0,598;0,172;59,378;15,708;23,748;0,396;377487,165625;64;1,36878333644933;0;0;-1745
02.09.2012 10:00:57;196;1360,20725097656;0,612;0,172;59,808;15,624;23,392;0,392;377404,41875;64;1,36330769465575;0;0;-1744
02.09.2012 10:00:58;196;1359,61776123047;0,632;0,172;60,154;15,564;23,088;0,388;377200,09375;64;1,35783494305045;0;0;-1744
02.09.2012 10:00:59;196;1357,939453125;0,668333333333333;0,171666666666667;60,4066666666667;15,5366666666667;22,835;0,383333333333333;377255,121875;64,1;1,35229954059449;0;0;-1744
02.09.2012 10:01:00;196;1354,95191650391;0,712;0,172;60,48;15,498;22,758;0,38;377619,734375;64,3;1,3467030645431;0;0;-1743
02.09.2012 10:01:01;196;1349,65662841797;0,748;0,17;60,376;15,486;22,838;0,382;377358,746875;64,3;1,34256232364768;0;0;-1742
02.09.2012 10:01:02;196;1345,96683349609;0,778;0,172;60,208;15,466;22,992;0,384;377014,9875;64,3;1,33694386428206;0;0;-1740
02.09.2012 10:01:03;196;1343,88602701823;0,822;0,174;60,048;15,418;23,15;0,386;376908,128125;64,3;1,33135788585372;0;0;-1739
02.09.2012 10:01:04;196;1341,81089952257;0,86;0,174;59,884;15,4;23,29;0,388;376828,076388889;64,3333333333333;1,32577674451182;0;0;-1739
02.09.2012 10:01:05;196;1343,27469889323;0,912;0,174;59,78;15,37;23,37;0,39;376526,975;64,4;1,32017146665122;0;0;-1739
02.09.2012 10:01:06;196;1347,24782986111;0,99;0,174;59,818;15,33;23,298;0,388;376448,083333333;64,5555555555556;1,3146961026815;0;0;-1738
02.09.2012 10:01:07;196;1349,81352539063;1,11;0,17;60,024;15,276;23,034;0,386;375812,83125;64,7;1,30915896857086;0;0;-1740
02.09.2012 10:01:08;196;1352,97644042969;1,27;0,168;60,332;15,202;22,648;0,382;375603,006944444;64,8888888888889;1,30363287877977;0;0;-1738
02.09.2012 10:01:09;196;1355,54644097222;1,44;0,168;60,756;15,092;22,17;0,376;375458,493055556;64,6666666666667;1,29806890643954;0;0;-1735
02.09.2012 10:01:10;196;1356,14965820313;1,588;0,166;61,286;14,986;21,604;0,37;375342,388888889;64,5555555555556;1,29256842492655;0;0;-1735
02.09.2012 10:01:11;196;1358,92152235243;1,704;0,166;61,762;14,886;21,116;0,364;375655,059027778;64,5555555555556;1,28835089391219;0;0;-1735
02.09.2012 10:01:12;196;1357,96827528212;1,764;0,168;62,08;14,838;20,79;0,36;376031,482638889;64,3333333333333;1,28133328046583;0;0;-1733
02.09.2012 10:01:13;196;1353,37548828125;1,756;0,168;62,214;14,868;20,632;0,358;375954,597222222;64,4444444444444;1,27706252418701;0;0;-1732
02.09.2012 10:01:14;196;1350,50390625;1,708;0,168;62,258;14,906;20,596;0,36;376017,104166667;64,5555555555556;1,27137850074943;0;0;-1733
02.09.2012 10:01:15;196;1349,9197265625;1,638;0,17;62,19;14,942;20,696;0,362;376068,2625;64,6;1,26569856891397;0;0;-1734
02.09.2012 10:01:16;196;1350,33287353516;1,548;0,17;62,02;14,98;20,914;0,366;375756,721875;64,5;1,25996403814089;0;0;-1733
02.09.2012 10:01:17;196;1350,96990966797;1,464;0,17;61,77;15,006;21,218;0,368;375469,4;64,6;1,25429209042251;0;0;-1731
02.09.2012 10:01:18;196;1352,78935546875;1,384;0,17;61,504;14,998;21,572;0,372;375551,04375;64,6;1,24855513134856;0;0;-1730
02.09.2012 10:01:19;196;1353,97142333984;1,314;0,17;61,134;15,018;21,988;0,374;375454,56875;64,6;1,24289914781671;0;0;-1727
02.09.2012 10:01:20;196;1353,19686279297;1,258;0,17;60,688;15,064;22,44;0,378;375349,175;64,5;1,2371279792342;0;0;-1724
02.09.2012 10:01:21;196;1352,92543945312;1,216;0,172;60,224;15,132;22,872;0,382;375396,865625;64,5;1,23148919006807;0;0;-1724
02.09.2012 10:01:22;196;1353,06099853516;1,162;0,172;59,946;15,18;23,148;0,388;375716,075;64,6;1,22578108699819;0;0;-1721
02.09.2012 10:01:23;196;1353,70250244141;1,11;0,172;59,856;15,212;23,258;0,39;375716,909375;64,6;1,22021020454245;0;0;-1720
02.09.2012 10:01:24;196;1352,84422607422;1,07;0,172;59,892;15,216;23,258;0,39;375744,90625;64,6;1,2146365842925;0;0;-1717
02.09.2012 10:01:25;196;1351,56557617187;1,03;0,174;59,992;15,204;23,21;0,388;376070,434375;64,8;1,20911751561504;0;0;-1716
02.09.2012 10:01:26;196;1349,34001464844;0,988;0,174;60,07;15,188;23,19;0,388;376288,63125;65;1,20357418989079;0;0;-1717
02.09.2012 10:01:27;196;1346,61069335938;0,954;0,174;59,994;15,192;23,298;0,388;376309,63125;65;1,19803182815406;0;0;-1719
02.09.2012 10:01:28;196;1343,46248779297;0,926;0,176;59,79;15,208;23,51;0,388;376408,678125;65;1,19245340584127;0;0;-1720
02.09.2012 10:01:29;196;1343,64360351563;0,896;0,178;59,56;15,236;23,74;0,392;376882,496875;65;1,1869079927611;0;0;-1722
02.09.2012 10:01:30;196;1346,92467041016;0,872;0,176;59,35;15,258;23,948;0,396;376843,38125;65;1,18135622007848;0;0;-1724
02.09.2012 10:01:31;196;1347,51687011719;0,852;0,174;59,296;15,268;24,012;0,398;376962,29375;65;1,17580990288568;0;0;-1725
02.09.2012 10:01:32;196;1348,60832519531;0,842;0,174;59,46;15,234;23,894;0,396;377422,434375;65;1,17034192584067;0;0;-1727
02.09.2012 10:01:33;196;1349,94792480469;0,834;0,172;59,728;15,18;23,692;0,394;377619,115625;65;1,16484599088372;0;0;-1728
02.09.2012 10:01:34;196;1347,85017089844;0,822;0,17;60,014;15,128;23,472;0,39;377379,071875;65;1,1606954012097;0;0;-1729
02.09.2012 10:01:35;196;1346,12623291016;0,81;0,17;60,326;15,086;23,218;0,386;377506,884375;65;1,15518437687741;0;0;-1731
02.09.2012 10:01:36;196;1346,40313720703;0,802;0,17;60,67;15,048;22,924;0,382;377693,046875;65;1,14966017588806;0;0;-1733
02.09.2012 10:01:37;196;1345,12821044922;0,796;0,17;61,004;15,024;22,624;0,38;377786,940625;65;1,14403349927674;0;0;-1733
02.09.2012 10:01:38;196;1345,98577202691;0,794;0,17;61,32;14,978;22,358;0,378;378035,3125;65;1,13848908524008;0;0;-1733
02.09.2012 10:01:39;197;1349,87967936198;0,804;0,17;61,614;14,918;22,118;0,376;378050,790625;65;1,13283620918658;0;0;-1732
02.09.2012 10:01:40;199;1352,90001085069;0,818;0,17;61,756;14,858;22,026;0,376;378030,725694444;65;1,12719148546332;0;0;-1731
02.09.2012 10:01:41;201;1356,37703857422;0,84;0,17;61,862;14,772;21,986;0,374;377820,196875;65;1,12292111298789;0;0;-1731
02.09.2012 10:01:42;203;1360,61770290799;0,864;0,17;61,948;14,698;21,95;0,372;377601,211805556;65;1,11582315313211;0;0;-1731
02.09.2012 10:01:43;204;1361,76784939236;0,89;0,17;62,1;14,624;21,846;0,372;377418,135416667;65;1,11150786406259;0;0;-1730
02.09.2012 10:01:44;204;1360,36295572917;0,914;0,17;62,294;14,544;21,71;0,37;377341,625;65;1,10433188069271;0;0;-2147483648
02.09.2012 10:01:45;204;1355,63228352865;0,95;0,17;62,52;14,488;21,506;0,366;377181,864583333;65;1,09996758104893;0;0;-1729
02.09.2012 10:01:46;204;1354,02205403646;0,99;0,168;62,526;14,496;21,454;0,366;377268,996527778;65;1,09422177908273;0;0;-1729
02.09.2012 10:01:47;204;1352,31776258681;1,04;0,168;62,294;14,534;21,598;0,366;377489,072916667;65;1,08841875130704;0;0;-1729
02.09.2012 10:01:48;204;1351,0540500217;1,112;0,168;61,886;14,62;21,848;0,368;377529,697916667;65;1,08260459971881;0;0;-1729
02.09.2012 10:01:49;204;1352,21580674913;1,226;0,168;61,302;14,746;22,186;0,372;377390,579861111;65;1,0768287195435;0;0;-1729
02.09.2012 10:01:50;204;1350,95388183594;1,382;0,168;60,85;14,826;22,396;0,376;376842,175;65;1,0710748780497;0;0;-1729
02.09.2012 10:01:51;204;1348,81573486328;1,584;0,172;60,664;14,824;22,374;0,378;376570,484375;65;1,06535445541908;0;0;-1729
02.09.2012 10:01:52;204;1347,45142822266;1,824;0,172;60,826;14,742;22,054;0,378;375932,91875;65;1,05967512677209;0;0;-1730
02.09.2012 10:01:53;204;1344,44400634766;2,08;0,172;61,148;14,61;21,61;0,374;375433,003125;65;1,05403780517798;0;0;-1730
02.09.2012 10:01:54;204;1343,07729492187;2,32;0,172;61,588;14,458;21,09;0,368;375179,78125;65;1,04844959506216;0;0;-1729
02.09.2012 10:01:55;204;1345,81005859375;2,508;0,172;61,98;14,32;20,654;0,364;375147,58125;65;1,04282303373594;0;0;-1729
02.09.2012 10:01:56;204;1346,58551025391;2,618;0,17;62,294;14,236;20,324;0,358;374977,28125;65;1,03717847336316;0;0;-1729
02.09.2012 10:01:58;204;1343,98011474609;2,652;0,17;62,434;14,216;20,174;0,356;374953,525;65;1,03148705352302;0;0;-1728
02.09.2012 10:01:59;204;1344,12407226563;2,614;0,17;62,556;14,202;20,106;0,354;374807,5;65;1,02580105876478;0;0;-1728
02.09.2012 10:02:00;204;1342,67445068359;2,558;0,17;62,688;14,2;20,032;0,354;374814,575;65;1,02002941007436;0;0;-1729
02.09.2012 10:02:01;204;1339,75833740234;2,598;0,17;62,732;14,23;19,92;0,352;374600,11875;65;1,01426927045537;0;0;-1729
02.09.2012 10:02:02;204;1340,84937744141;2,832;0,17;62,63;14,246;19,774;0,35;374073,746875;64,9;1,00845562476311;0;0;-1725
02.09.2012 10:02:03;204;1344,23460693359;3,278;0,17;62,358;14,262;19,584;0,346;373608,371875;64,7;1,0027096665861;0;0;-1722
02.09.2012 10:02:04;204;1349,18852539063;3,868;0,17;61,906;14,308;19,402;0,344;373278,415625;64,5;0,996943609398418;0;0;-1720
02.09.2012 10:02:05;204;1352,2828125;4,43;0,17;61,306;14,376;19,372;0,344;373167,94375;64,3;0,991232444927132;0;0;-1718
02.09.2012 10:02:06;204;1353,98210449219;4,79;0,17;60,762;14,43;19,5;0,346;372991,303125;64,1;0,985532938069164;0;0;-1717
02.09.2012 10:02:07;204;1351,67039794922;4,846;0,17;60,408;14,492;19,73;0,35;373094,40625;64;0,979922792575604;0;0;-1713
02.09.2012 10:02:08;204;1350,09266357422;4,592;0,17;60,15;14,558;20,172;0,356;373270,690625;64;0,975704730393846;0;0;-1712
02.09.2012 10:02:09;204;1347,28538818359;4,114;0,17;59,9;14,648;20,804;0,364;373583,146875;64,2;0,968733504274642;0;0;-1711
02.09.2012 10:02:10;204;1347,15473632812;3,582;0,17;59,726;14,726;21,426;0,37;373616,478125;64,4;0,963202464425172;0;0;-1709
02.09.2012 10:02:11;204;1347,38427734375;3,084;0,17;59,606;14,792;21,97;0,376;374116,453125;64,6;0,957758305418521;0;0;-1708
02.09.2012 10:02:12;203;1348,01781005859;2,656;0,17;59,484;14,86;22,446;0,382;374070,228125;64,6;0,953629598831632;0;0;-1708
02.09.2012 10:02:13;203;1347,63937988281;2,3;0,17;59,476;14,92;22,746;0,386;373984,153125;64,8;0,948199643613157;0;0;-1705
02.09.2012 10:02:14;203;1346,49976806641;1,798;0,17;59,766;14,97;22,906;0,386;373600,1875;64,8;0,941402865366109;0;0;-1701
02.09.2012 10:02:15;202;1345,58907063802;1,622;0,17;59,866;14,998;22,958;0,386;373367,954861111;64,7777777777778;0,937322742827446;0;0;-1700
02.09.2012 10:02:16;202;1347,18037109375;1,486;0,172;59,776;15,02;23,162;0,386;373622,15625;64,8;0,93179163465492;0;0;-1699
02.09.2012 10:02:17;202;1349,58865966797;1,392;0,174;59,41;15,076;23,56;0,388;374184,86875;65;0,926364739286883;0;0;-1696
02.09.2012 10:02:18;202;1353,49729003906;1,322;0,174;58,796;15,164;24,148;0,394;374734,15;65;0,920864216079814;0;0;-1698
02.09.2012 10:02:19;202;1355,02658420139;1,262;0,174;57,94;15,292;24,924;0,402;375786,767361111;65;0,915408880825597;0;0;-1702
02.09.2012 10:02:20;202;1352,0852593316;1,226;0,176;56,886;15,456;25,836;0,412;376421,565972222;65;0,911286127270944;0;0;-1705
02.09.2012 10:02:21;202;1350,75676812066;1,202;0,176;55,804;15,648;26,738;0,422;376662,663194444;65;0,904591951097987;0;0;-1707
02.09.2012 10:02:22;202;1347,62341308594;1,172;0,176;55,002;15,808;27,404;0,43;376732,083333333;65;0,899237420661974;0;0;-1712
02.09.2012 10:02:23;202;1344,98776584201;1,148;0,178;54,49;15,934;27,812;0,436;377108,427083333;65;0,893992903766479;0;0;-1719
02.09.2012 10:02:24;202;1347,54500732422;1,13;0,18;54,268;15,994;27,99;0,44;376867,834375;65;0,890132440193563;0;0;-1720
02.09.2012 10:02:25;202;1350,29855685764;1,102;0,18;54,358;16,002;27,92;0,44;377366,086805556;65;0,885058000499927;0;0;-1723
02.09.2012 10:02:26;202;1352,63170030382;1,072;0,18;54,738;15,956;27,618;0,438;377576,013888889;65;0,879937102024038;0;0;-1727
02.09.2012 10:02:27;202;1355,71206325955;1,05;0,18;55,162;15,908;27,266;0,434;377938,208333333;65;0,874902061216477;0;0;-1729
02.09.2012 10:02:28;202;1355,87474365234;1,018;0,18;55,642;15,852;26,876;0,43;378090,69375;65;0,869867264366743;0;0;-1730
02.09.2012 10:02:29;202;1354,24373779297;0,986;0,18;56,25;15,808;26,35;0,424;378554,96875;65;0,864780883633822;0;0;-1732
02.09.2012 10:02:30;202;1355,00168457031;0,958;0,18;56,928;15,744;25,77;0,418;378425,21875;65;0,859690443625799;0;0;-1733
02.09.2012 10:02:31;202;1356,03538818359;0,952;0,178;57,46;15,694;25,302;0,414;378458,771875;65;0,854520521277141;0;0;-1735
02.09.2012 10:02:32;202;1353,98385009766;0,978;0,178;57,682;15,674;25,078;0,412;378060,446875;65;0,849331550863343;0;0;-1737
02.09.2012 10:02:33;202;1351,71072998047;1,06;0,178;57,584;15,692;25,076;0,41;377737,696875;65;0,84406311101489;0;0;-1737
02.09.2012 10:02:34;202;1349,7869140625;1,176;0,176;57,17;15,754;25,308;0,412;377563,0125;65;0,838789422623622;0;0;-1736
02.09.2012 10:02:35;202;1346,92814941406;1,318;0,176;56,566;15,834;25,686;0,416;377764,403125;65;0,833466980203439;0;0;-1736
02.09.2012 10:02:36;202;1344,11341552734;1,47;0,18;55,99;15,888;26,052;0,418;377353,103125;65;0,828211883170121;0;0;-1736
02.09.2012 10:02:37;202;1345,79609375;1,61;0,18;55,64;15,9;26,246;0,42;377515,175;65;0,822911331303957;0;0;-1736
02.09.2012 10:02:38;202;1348,11489257812;1,726;0,18;55,486;15,888;26,296;0,422;377515,0625;65;0,817679211329918;0;0;-1736
02.09.2012 10:02:39;202;1352,61058349609;1,832;0,182;55,556;15,816;26,192;0,42;377235,425;65;0,812456416188983;0;0;-1737
02.09.2012 10:02:40;202;1356,73321533203;1,938;0,18;55,86;15,72;25,884;0,416;376787,565625;65;0,80729345663096;0;0;-1736
02.09.2012 10:02:41;202;1359,54262695312;2,016;0,176;56,34;15,626;25,424;0,412;376698,153125;65;0,802113255335324;0;0;-1737
02.09.2012 10:02:42;202;1359,808984375;2,088;0,174;56,94;15,5;24,888;0,408;376496,025;65;0,796934514495742;0;0;-1737
02.09.2012 10:02:43;203;1359,17481689453;2,13;0,172;57,782;15,302;24,21;0,402;376315,825;65;0,791732789309181;0;0;-1738
02.09.2012 10:02:44;205;1351,91298828125;2,146;0,17;58,75;15,07;23,468;0,396;376285,228125;65;0,786509416056659;0;0;-1737
02.09.2012 10:02:45;206;1347,92709960938;2,124;0,17;59,71;14,83;22,778;0,388;376306,503125;65;0,781241483458021;0;0;-1737
02.09.2012 10:02:46;207;1345,75098876953;2,1;0,17;60,524;14,622;22,204;0,382;376062,315625;65;0,775861393418137;0;0;-1737
02.09.2012 10:02:47;209;1345,20230712891;2,066;0,17;61,238;14,458;21,69;0,376;375860,35625;65;0,770474439790666;0;0;-1736
02.09.2012 10:02:48;209;1345,50889892578;2,038;0,17;61,768;14,364;21,284;0,372;375646,29375;65;0,764945052715454;0;0;-1735
02.09.2012 10:02:49;209;1350,68651123047;1,996;0,17;62,21;14,302;20,95;0,368;375261,4875;65;0,760813908710319;0;0;-1732
02.09.2012 10:02:50;209;1351,18276367187;1,976;0,17;62,562;14,26;20,662;0,364;375112,86875;65;0,753728780980666;0;0;-1729
02.09.2012 10:02:51;209;1350,26488037109;1,976;0,168;62,812;14,222;20,454;0,362;375242,909375;65;0,749511022966868;0;0;-1727
02.09.2012 10:02:52;209;1349,44731445313;1,982;0,168;62,922;14,186;20,38;0,36;375172,9;65;0,743757667291871;0;0;-1723
02.09.2012 10:02:53;209;1350,17507324219;1,988;0,168;62,92;14,15;20,418;0,358;375208,2;65;0,737973578698103;0;0;-1722
02.09.2012 10:02:54;209;1351,16594238281;2,002;0,168;62,8;14,134;20,542;0,358;374996,484375;65;0,732210879006067;0;0;-1718
